address,lat,lng,name,storeType
台南市白河區白河里中山路104號1樓,120.415878,23.350375,白河中山,特約
台南市新營區三民路91之4號1樓,120.3130284,23.3068491,新營三民II,特約
台南市新營區中山路139號1樓,120.3144013,23.3041249,新營中山,特約
台南市鹽水區中境里中正路44號1樓,120.2676485,23.3201362,鹽水中正,特約
台南市六甲區中山路55號1樓,120.3481122,23.2310161,六甲中山,特約
台南市學甲區中山路101號1樓,120.181057,23.23443,學甲中山,特約
台南市麻豆區新建里中山路157之2號1樓,120.2440095,23.1835738,麻豆中山,特約
台南市善化區光文里中山路219之5號1樓,120.2988063,23.1323303,善化中山,特約
台南市善化區中正路410號,120.2941378,23.129918,善化中正,特約
台南市西港區中山路328號1樓,120.1744945,23.1731945,西港中山,特約
台南市佳里區光復路198之1號1樓,120.1726787,23.1608777,佳里光復,特約
台南市新市區仁愛街324號1樓,120.2939424,23.0784103,新市仁愛,特約
台南市新化區中山路285號1樓,120.3068545,23.0358698,新化中山,特約
台南市永康區永康里中山北路9號1樓之2,120.2575515,23.0261991,永康中山北,特約
台南市關廟區關廟里中山路2段137之2號1樓,120.3260895,22.9601173,關廟中山,特約
台南市安南區海佃路1段250號1樓,120.1914879,23.0255146,台南海佃,特約
台南市歸仁區中山路2段249號,120.2879674,22.9675221,歸仁中山,特約
台南市東區東寧路474號1樓,120.229773,22.9892788,台南東寧II,特約
台南市東區勝利路113號1樓,120.2156101,22.99461,東區勝利,特約
台南市北區文賢路258號1樓,120.1936777,23.0045191,台南文賢,特約
台南市中西區府前路1段423號,120.198202,22.9901704,台南府前,特約
台南市東區仁和路108-1、108-2號,120.2347495,22.9687157,台南仁和,特約
台南市南區永華路1段3號1樓,120.1971435,22.9872378,台南永華,特約
新北市鶯歌區建國路181號1樓,121.349711,24.953382,鶯歌建國,特約
新北市金山區中山路131號1樓,121.639195,25.2199944,金山中山,特約
新北市三重區忠孝路2段9號,120.6484577,24.1746738,三重忠孝II,特約
新北市八里區中山路2段530號,120.6000323,22.667638,八里中山,特約
新北市三重區重新路1段125號1樓,121.500126,25.0632361,三重重新直營服務中心,直營
新北市三重區重新路2段46之8號,121.4983301,25.0622389,三重新天台直營服務中心,直營
新北市三重區正義北路325號1樓,121.4939891,25.0714166,重陽正義直營服務中心,直營
新北市永和區永和路2段196號,121.515765,25.013643,永和頂溪直營服務中心,直營
新北市三重區中華路78號1樓,121.48327,25.062666,三重中華直營服務中心,直營
新北市三重區中正北路216號1樓,121.4822092,25.0674977,三重新中正北直營服務中心,直營
新北市永和區永和路1段162號1樓,121.5141776,25.0085721,永和樂華直營服務中心,直營
新北市永和區福和路137號,121.521224,25.007533,永和福和直營服務中心,直營
新北市板橋區雙十路2段63號1樓,121.4762925,25.0265929,板橋雙十直營服務中心,直營
新北市板橋區文化路2段320號,121.4726137,25.0299703,板橋江子翠直營服務中心,直營
新北市三重區重新路5段609巷2號1樓之2,121.4686,25.045475,湯城直營服務中心,直營
新北市中和區中和路406號1、2樓,121.5113878,25.0028961,中和永安直營服務中心,直營
新北市三重區五華街127號1樓,121.491242,25.084216,三重五華直營服務中心,直營
新北市新莊區化成路388號1樓,121.466236,25.0502359,新莊化成直營服務中心,直營
新北市板橋區中山路2段243號,121.477258,25.017534,板橋埔墘直營服務中心,直營
新北市板橋區莒光路55號,121.4709736,25.0243536,板橋莒光直營服務中心,直營
新北市中和區中和路304號1樓之2,121.5088812,25.0000347,中和中和直營服務中心,直營
新北市中和區中和路12號1樓,121.4995788,25.0020795,中和中和二直營服務中心,直營
新北市永和區中正路320號,121.517686,24.9995189,永和中正二直營服務中心,直營
新北市永和區得和路326號1樓,121.5231364,24.9995139,永和得和直營服務中心,直營
新北市中和區中和路159號,121.502906,24.9998029,中和南山直營服務中心,直營
屏東縣潮州鎮中山路172號1樓,120.5386887,22.5496331,屏東潮州直營服務中心,直營
屏東縣東港鎮中正路1段153號1樓,120.4579427,22.4736577,東港中正二直營服務中心,直營
屏東縣東港鎮中山路32號,120.4514841,22.4662356,屏東東港直營服務中心,直營
屏東縣恆春鎮中正路105號1樓,120.74434,22.0034572,恆春中正直營服務中心,直營
高雄市左營區左營大路191號,120.2873313,22.685239,左營左營II,特約
高雄市大寮區鳳屏一路454號1樓,120.3959549,22.6381392,中庄鳳屏,特約
高雄市三民區天祥一路145號,120.319767,22.667312,三民天祥,特約
高雄市仁武區中正路13號1樓,120.365538,22.644461,仁武中正,特約
高雄市三民區鼎山街241號1樓,120.3219729,22.6593959,三民鼎山,特約
高雄市鳳山區青年路2段326號1樓,120.3512243,22.6403946,鳳山青年,特約
高雄市三民區陽明路299號1樓,120.3421396,22.6436732,三民陽明,特約
高雄市鼓山區明誠三路698號,120.2944552,22.6613116,鼓山明誠三,特約
