address,city,county,lat,lng,name,storeType
彰化縣彰化市彰南路一段429號1F,彰化縣,彰化市,120.57644260000006,24.0857944,彰化彰南直營門市,直營店
彰化縣彰化市三民路399-5號,彰化縣,彰化市,120.54683699999998,24.086555,彰化三民加盟門市,加盟店
彰化縣彰化市大埔路577號,彰化縣,彰化市,120.54261300000007,24.0661379,彰化大埔加盟門市,加盟店
彰化縣彰化市中正路二段590號,彰化縣,彰化市,120.53537200000005,24.069252,彰化中正三直營門市,直營店
彰化縣彰化市五權里彰美路一段281號,彰化縣,彰化市,120.53589490000002,24.0901016,彰化彰美加盟門市,加盟店
彰化縣彰化市中正路一段447號,彰化縣,彰化市,120.542282,24.0822979,彰化中正直營門市,直營店
彰化縣彰化市光復路1號,彰化縣,彰化市,120.54555800000003,24.080745,彰化中山直營門市,直營店
彰化縣彰化市曉陽路58號,彰化縣,彰化市,120.5412943,24.0722897,彰化曉陽直營門市,直營店
彰化縣和美鎮道周路531號,彰化縣,和美鎮,120.49321559999998,24.1098005,和美道周加盟門市,加盟店
彰化縣和美鎮彰美路五段388號,彰化縣,和美鎮,120.49864960000002,24.1121861,和美彰美直營門市,直營店
彰化縣伸港鄉新港村新港路119-1號,彰化縣,伸港鄉,120.48754400000007,24.144469,彰化伸港加盟門市,加盟店
桃園市大溪區慈湖路86號,桃園市,大溪區,121.2887495,24.8815759,大溪康莊加盟門市,加盟店
桃園市大溪區介壽路842號,桃園市,大溪區,121.28374250000002,24.9012277,桃園崎頂加盟門市,加盟店
桃園市大溪區一心里慈湖路43號1樓,桃園市,大溪區,121.28912650000007,24.8828107,桃園大溪加盟門市,加盟店
桃園市大園區菓林村三民路二段603號,桃園市,大園區,121.26078800000005,25.0750327,大園菓林加盟門市,加盟店
桃園市大園區航站南路9號1樓(入境服務中心),桃園市,大園區,121.23197600000003,25.077012,桃園機場二期直營門市,直營店
桃園市大園區中正東路151號,桃園市,大園區,121.20278699999994,25.0620346,大園中正東加盟門市,加盟店
桃園市大園區中山北路11號,桃園市,大園區,121.19703300000003,25.0643762,桃園大園加盟門市,加盟店
桃園市大園區航站南路15號1樓(入境服務中心),桃園市,大園區,121.23702100000003,25.0811,桃園機場一期直營門市,直營店
桃園市觀音區中山路二段713號,桃園市,觀音區,121.13699109999993,25.0125374,觀音新坡加盟門市,加盟店
桃園市觀音區草漯村大觀路二段171號,桃園市,觀音區,121.14055350000001,25.0453625,觀音草漯加盟門市,加盟店
彰化縣北斗鎮中華路150號,彰化縣,北斗鎮,120.52463699999998,23.8734291,北斗中華二加盟門市,加盟店
彰化縣北斗鎮中華路269號,彰化縣,北斗鎮,120.52167179999992,23.8729932,北斗中華加盟門市,加盟店
彰化縣埔心鄉東門村中正路1段292號,彰化縣,埔心鄉,120.54440899999997,23.951577,彰化埔心加盟門市,加盟店
彰化縣員林鎮靜修路52-16號,彰化縣,員林鎮,120.56906389999995,23.9624898,員林靜修直營門市,直營店
彰化縣員林鎮中山路二段85-12號,彰化縣,員林鎮,120.57062780000001,23.9620061,員林中山加盟門市,加盟店
彰化縣員林鎮大同路二段222號,彰化縣,員林鎮,120.57415360000005,23.9691157,員林大同加盟門市,加盟店
彰化縣員林鎮莒光路13號,彰化縣,員林鎮,120.56628699999999,23.951823,員林莒光加盟門市,加盟店
彰化縣員林鎮中山路一段749號,彰化縣,員林鎮,120.57068000000004,23.957076,員林站前加盟門市,加盟店
彰化縣員林鎮三民東街268號,彰化縣,員林鎮,120.58051550000005,23.9601289,員林三民東加盟門市,加盟店
彰化縣員林鎮民生路1號,彰化縣,員林鎮,120.57578799999999,23.956224,員林民生加盟門市,加盟店
彰化縣員林鎮中正路120號,彰化縣,員林鎮,120.57581359999995,23.9521493,員林中正直營門市,直營店
彰化縣員林鎮民權街2號,彰化縣,員林鎮,120.57178499999998,23.959565,員林民權直營門市,直營店
彰化縣永靖鄉湖璉路340號,彰化縣,永靖鄉,120.5460534,23.923942,彰化永靖加盟門市,加盟店
彰化縣溪湖鎮彰水路三段218號,彰化縣,溪湖鎮,120.48037620000002,23.9583019,溪湖彰水直營門市,直營店
彰化縣溪湖鎮彰水路三段389號,彰化縣,溪湖鎮,120.47999800000002,23.9619443,彰化溪湖加盟門市,加盟店
彰化縣溪湖鎮西環路195號,彰化縣,溪湖鎮,120.47708699999998,23.957079,溪湖西環直營門市,直營店
彰化縣大村鄉中山路二段292號,彰化縣,大村鄉,120.56423199999995,23.9887165,彰化大村加盟門市,加盟店
彰化縣社頭鄉社頭村員集路2段301號1樓,彰化縣,社頭鄉,120.58706910000001,23.9001287,彰化社頭加盟門市,加盟店
彰化縣田中鎮中州路一段66號,彰化縣,田中鎮,120.58957639999994,23.8582955,田中站前加盟門市,加盟店
彰化縣田中鎮中州路一段200號,彰化縣,田中鎮,120.58658930000001,23.8579514,田中中州直營門市,直營店
彰化縣埤頭鄉斗苑西路243號1樓,彰化縣,埤頭鄉,120.4597804,23.8915854,彰化埤頭加盟門市,加盟店
台北市中正區南昌路一段35號,台北市,中正區,121.51702419999992,25.0316804,台北南昌直營門市,直營店
台北市中正區館前路43號,台北市,中正區,121.51512739999998,25.0453997,台北館前直營門市,直營店
台北市中正區衡陽路41號,台北市,中正區,121.51244700000007,25.042411,台北衡陽直營門市,直營店
台北市中正區市民大道３段２號,台北市,中正區,121.53112729999998,25.0454815,台北資訊園區,直營店
台北市中正區忠孝西路一段49號B1(捷運地下街近M8出口),台北市,中正區,121.51789600000006,25.046374,台北車站直營門市,直營店
台北市中正區公園路22-2號&22-3號2樓,台北市,中正區,121.51696300000003,25.0451339,站前暢貨中心直營門市,直營店
台北市中正區汀州路三段145號,台北市,中正區,121.53113200000007,25.016001,台北汀州加盟門市,加盟店
